movie_name,year,genre,rating,description
Walk-Off Stories: Improbably Gibson,2018,Sport,8.4,"Directed by Mike Tollin and Jon Weinbach of Mandalay Sports Media, the film presents an entertaining and fresh retrospective of Gibson's historic walk-off home run in Game 1 of the 1988 ...                See full summary »"
UEFA Champions League Final,2021,Sport,8.4,Add a Plot
Nacionalna klasa,1979,"Comedy, Drama, Sport",8.4,"One week in a life of Branimir Mitrovic ""Floyd"", a young rally driver from the National Class (up to 785cc), dreaming of promotion to the higher category. He lives a carefree life of a ...                See full summary »"
Damaru Ko Dandibiyo,2018,"Drama, Sport",8.4,Damaru comes back to his village to revive Dandibiyo but struggles to convince his father.
The Holy Man,2016,"Action, Drama, Sport",8.4,This is the story of a man who is fighting for more than just a world boxing championship.
Change,2014,Sport,8.3,Add a Plot
An Epic Tale,2012,Sport,8.3,"No South African team has ever won the Cape Epic, nor has any South African mountain biker worn the coveted World Marathon Champion's Rainbow Jersey. In 2011, David George and Kevin Evans ...                See full summary »"
Error 500,2023,"Action, Sport, Thriller",8.3,A man's dream of winning an Olympic gold medal for India is crushed when the love of his life takes a detour to disaster.
Zadnji krog,2015,"Drama, Romance, Sport",8.3,"On a night before big competition, an ambitious and eager runner unpredictably snags with his peers and long-life sympathy."
Take a Chance,2015,"Action, Drama, Romance",8.3,"Even in Japan, the ancient lifestyle of Uchi Deshi training is all but forgotten. However, a teenager from Tokyo discovers that it's alive and well in the American Deep South."
Run on Fat: Cereal Killers 2,2015,Sport,8.3,"World class triathlete Sami Inkinen and Dr Steve Phinney challenge the efficacy and safety of ""carb loading"" for sports performance."
Alleyball,2006,"Comedy, Sport",8.3,"Follow a group of wiffleball-playing late bloomers as they meander through what could be their last summer together in Chicago. Stuart, the most thoughtful of the gang, dreams of writing ...                See full summary »"
Downhill: The Bill Johnson Story,2011,Sport,8.3,"Whatever happened to Bill Johnson? The man was like a comet, blazing onto the scene and quickly disappearing from sight. At the 1984 Sarajevo Winter Olympics, Bill grabbed center stage. It ...                See full synopsis »"
Full Speed or Nothing,2011,"Action, Comedy, Sport",8.3,"NBW wrestler Odin Starr (Dallas Graison) wrestles for a hobby while working at a grocery store and trying to figure out what he wants out of life. Meanwhile, he achieves a #1 Contender spot...                See full summary »"
Stronger,2016,"Action, Sport",8.3,"Starring the best team in snowboarding, Stronger brings together legends such as Kazu Kokubo, Gigi Rüf or Travis Rice. Buckle up tight, because a crew like this has never been assembled in a major snowboarding motion picture."
Dangal,2016,"Action, Biography, Drama",8.3,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.
Who Shot Mamba?,2009,"Comedy, Mystery, Sport",8.3,It's the story of how the death of a talking snake unleashes the power of a magic basketball.
Rotsa akvavda nushi,1972,"Romance, Sport",8.3,"A popular highschooler is used to getting bailed out of trouble by his rich father, but eventually he starts to wonder whether he should start taking responsibilities for his actions."
Pittsburgh Penguins Stanley Cup 2017 Champions,2017,Sport,8.3,"Interviews with players and coaches provide a perspective into the Penguins 50th Anniversary season. Follow the Penguins on the ice, behind the bench and into the locker room from the ...                See full summary »"
The Job,2021,"Crime, Drama, Family",8.3,"After killing a man in the ring and losing everything, faith leads the 'Fallen from grace' champion, Lance 'The Dance' Foster, down a path of redemption, forgiveness, and what may be, the ...                See full summary »"
No Mercy,2020,"Drama, Sport",8.3,"No Mercy, tells the story of a young boxer called Reece ""No Mercy"" Mercy leading up to his first professional fight and following in his father's footsteps as champ. However, tragedy ...                See full summary »"
Depth Perception,2017,Sport,8.3,"In winter, deep in British Columbia, there's more than just some of the best places to ride on earth.  Here, around every corner there's some unexplained phenomena taking place. ...                See full summary »"
The Way I See It,2010,Sport,8.2,"MSP takes you into the action with ""The Way I See It."" This work of epic proportions features top-shelf skiing and cinematography swirled around an eclectic soundtrack. The MSP team scoured...                See full summary »"
Warrior,2011,"Action, Drama, Sport",8.2,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother."
Bizim Için Sampiyon,2018,"Biography, Drama, Romance",8.2,"A true love and success story from the 1990s Turkey, revolving around a jockey (Halis Karatas), a horse (Bold Pilot) and the daughter of the horse's owner who is at the same time the voluntary caretaker of the horse."
Bacheha-Ye aseman,1997,"Drama, Family, Sport",8.2,"After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to ""win"" a new pair."
Shah,2015,"Biography, Drama, Sport",8.2,"SHAH is the biography of great boxer Syed Hussain Shah. This film covers the story of this Legend's journey from homeless child in the streets of Layari,Karachi to become Olympian for his country PAKISTAN."
Going Vertical,2016,"Reality-TV, Sport",8.2,"In 2012, a petition was started to have Pole Dancing accepted as an Olympic Sport. Hang out with your host Ada Martinez and learn about pole dancing. Interviews and films from Australia, ...                See full summary »"
Bhaag Milkha Bhaag,2013,"Biography, Drama, Sport",8.2,"The truth behind the ascension of Milkha Singh, who was scarred by of the India-Pakistan partition."
Martina: Farewell to a Champion,1994,Sport,8.2,Definitive biography of arguably the greatest women's tennis player of all time.
Sudani from Nigeria,2018,"Comedy, Sport",8.2,"Story of an African football player and a local football club manager from Malappuram, Kerala."
Danny MacAskill's Imaginate,2013,Sport,8.2,Imaginate' is trial biker's Danny MacAskill's most ambitious project so far. The engaging Scotsman's earlier spectacular videos - 'Inspired Bicycles' and 'Way Back Home' - set street trial ...                See full summary »
Cep Herkülü: Naim Süleymanoglu,2019,"Biography, Drama, Sport",8.2,"The biography of Turkish weight lifter, and champion of Olympics, Naim Suleymanoglu."
Jo Jeeta Wohi Sikandar,1992,"Comedy, Drama, Romance",8.2,"A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race."
Flip a Coin,2011,Sport,8.2,"Two best friends grow up together, but their paths split. One of them becomes a world-class windsurfer. The other becomes a professional ski crosser. A story full of contrast, emotion and passion for these sports."
Walking On,2021,"Comedy, Drama, Sport",8.2,The story follows the journey of a young woman named Sydney. Sydney is daughter to a single father who lives in the suburbs. She has just been accepted to a University and decides that she ...                See full summary »
Al-Kas,1986,"Comedy, Sport",8.2,"A group of friends get together for a meal on the eve of the Tunisian cup match. Mustapha supports one team, but bets on the other, so either way he cannot lose."
Los peloteros,1951,"Drama, Sport",8.2,A group of kids in a poverty-stricken Puerto Rican rural town need money to purchase baseball uniforms for little league.
She Inherited Danger,2022,Thriller,10.0,Add a Plot
Kalpvariksha (Part One): Paramchakra,2022,"Adventure, Thriller",9.9,Vinayak found his way to attain the powers of Kalpvariksha through Paramchakra but there were adverse consequences
The Awakening,2014,Thriller,9.8,Add a Plot
Ekalavya,2022,"Drama, Thriller",9.8,Add a Plot
The Trees of the East,2018,Thriller,9.8,"A hustler in East Atlanta is rumored to have buried something in the woods before his murder. The streets are on a treasure hunt to recover the lost stash. Meanwhile, a group of assassins wreak havoc on the city."
King James,2019,Thriller,9.8,"A year after his mentor, Jake, was felled during an undercover exchange of information with The Canon. Frank Vincent has desperately struggled to battle his own demons while seeking answers that will finally bring him face to face with The Canon and their Systemiser."
"The Anthology of Julius, the Nigerian Immigrant",2021,Thriller,9.8,A Nigerian immigrant seeking his green card is caught in a web of deception when the FBI forces him to bust the very same con he used to steal millions from others.
Marika,2022,Thriller,9.8,"Marika Vargosh is a girl with a dark past and a difficult present. An orphan with no education, she is forced to work in a brothel in order to have enough to live on."
